index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
15621,TableTop Soccer,2016-04-22,0.99,107,Dancing Developers,Dancing Developers,"Casual,Indie,Simulation,Sports,Strategy","TableTop Soccer is a tactical, turn-based, online multiplayer/single player, strategy game . With a heavy focus on strategy &amp; tactics , play solo games, challenge friends, or players all over the world. Play live games or play resumable chess style games over a few days to perfect and execute your plan. Earn experience points scoring goals &amp; winning games to level up your players, unlock abilities and customize your team to try to take the top spot on the Leaderboards. You'll need to think fast and plan ahead to anticipate your opponent, react quickly and not succumb to pressure to crush your opponents' dreams and bring your team to victory. Game Features Compete online with players all over the world in live games; Challenge Friends to play online games; Play quick Live games, or play Resumable games over a few days – getting Steam In Game Notifications whenever it's your turn; Surprise your opponent with unexpected moves like curve shots, slide tackles, combo passes, speed boosts, lob shots or delaying a player; Simultaneous Turns - In live games, both players take their turn at the same time - make your moves before the timer runs out! Earn points by winning games and scoring goals to upgrade the skills of your players to make the perfect team that matches your play style; Watch Replays of full games - your own games and those of other players, to learn new tricks and tips; Climb the Leaderboards and level up your team from Novice to Master; True Cross-Platform Multiplayer - All platforms play on the same servers (Android/iOS/Steam); Link your account to your mobile device and take games to go! Play from your PC, then continue playing the same game on your mobile device whenever you want; Get Mobile notifications when any Resumable game is ready for you to jump in; 20 new Steam Achievements to earn; 6 Steam Trading Cards, 6 emoticons and 4 backgrounds to collect; Practice your technique against the AI Team “Evil Machines”; Note: Requires Internet Connection To Play",109,107.91,65,2809,20,True,2016
29786,Shepherds of the Abyss,2016-11-18,5.99,39,Impulse Games,Impulse Games,"Action,Indie,RPG,Strategy","Shepherds of the Abyss is an action-packed, multiplayer tower defense game - one inspired by some of the best tower defense mods for Warcraft 3. Some of its key features include: 'mazing' 'Mazing' is the art of filling a wide-open space in a tower defense game with your towers to build the longest possible path (the maze) that the enemy's units must travel before reaching your throne. 'Mazing' is a core skill in Shepherds of the Abyss, and it's put to the test with random obstacles and waypoints spawned each game to prevent you from memorizing the strongest maze setup. unique Unit Buffs Every unit in Shepherds of the Abyss is granted various buffs with significant strengths, such as making them heavily armored, increasing their movement speed, granting them high regeneration, or giving them shields. The towers all provide hard counters to these buffs, so building the correct towers in optimal locations is key to success. empowering towers Shepherds of the Abyss is a dual resource tower defense game. Gold is used to build and upgrade, while the power of souls you've collected from dying units is used to empower towers on a wave to wave basis. Empowering towers unleashes additional strength and functionality to help them overcome the units' buffs. For example, some towers gain damage over time while others snare units they attack. round Separation Gameplay is separated into multiple phases - Preparation Phase, where all building, upgrading, and empowering is done, and then Combat Phase, where units attack all players at once and souls are harvested. Incoming Wave Manipulation All of the buffs possessed by the incoming wave of units appear in a grid during Preparation Phase (see screenshots above). Buffs that are adjacent multiply each other's strength, so it's important to move matching buffs apart. However, the movements of these buffs are limited, so you must study the entire grid and make your moves carefully. included Game Modes: Single-player Survival - survive as many waves as possible. Cooperative Survival - survive as many waves as possible with the help of a friend. Head-to-Head - play against another player in a 1v1 battle.",22,131.78,2,2599,19,True,2016
16670,Yomawari: Night Alone,2016-10-25,19.99,113,"Nippon Ichi Software, Inc.","NIS America, Inc.","Adventure,Strategy","A young girl is walking her dog Poro around town at dusk when a tragic accident forces her to return home with only Poro's leash in hand. The girl's sister commands her to stay home while she goes out into the night to search for the dog. Time passes. Growing impatient, the girl decides to search for her missing sister and dog herself. But when she steps foot outside, she realizes that this is not the same town. The darkness has made the town unfamiliar, and she appears to be utterly alone...save for the spirits that stalk her. The girl must hide from, outsmart, or outrun the hunting spirits while she searches for clues to find her loved ones.",1669,33363.31,985,2623,29,True,2016
25413,Seduce Me 2: The Demon War,2016-05-23,9.99,782,Michaela Laws,Michaela Laws,"Adventure,Casual,Indie,RPG,Simulation","I was supposed to be happy. I was supposed to get married to the man I loved. Why am I in the Demon World!? ---- Seduce Me 2: The Demon War is the sequel to the popular free-to-play otome game, Seduce Me the Otome. It follows the story of Mika Anderson as she is suddenly thrown into the Abyssal Plains right before she is about to be married to one of the five Incubi Brothers featured in the first game. What's even worse is that she is thrown there in the middle of a Rebellion against the Evil Demon Lord and must not only assist Diana and the Rebel Leaders in the war, but must watch as the man she loves fights alongside them after he comes to rescue her. ---- Seduce Me 2: The Demon World is a visual novel, an interactive story that combines graphics, music, and sound effects. Throughout the game, you will make a multitude of choices that will affect your relationships with other characters and ultimately what ending you'll end up at. -Six individual stories to follow! -Full English Voice Acting! -Custom GUI -Original Soundtrack -MULTIPLE endings -The original and lovable incubi and succubus (James, Erik, Sam, Matthew, Damien, and Diana) romance routes CONTINUE!! -Unlockable Bloopers!",374,3736.26,317,2778,50,True,2016
22915,Falcon 4.0,2016-01-08,3.49,16,Microprose,Retroism,Simulation,"The New Benchmark in Flight Sim Technology The North Koreans have crossed the DMZ. Your F-16 squadron has been called for the strike back... Only the makers of the acclaimed Falcon 3.0 could launch a new era of flight simulators. Falcon 4.0 breaks the sight-and-sound barrier with its cutting-edge graphics, realism, dynamic campaigns and multiplayer gameplay. Only MicroProse could push the envelope to offer accurate topographical terrain, detailed radar and weapons simulation, hyper-realistic flight models and stunning visuals. Features: The realism in Falcon 4.0 is as intense as the vapor streaming over your leading edge flaps when you crank on the Gs. You'll recognize your Dogfight team members by their aircraft markings. Of course the guys on the other teams are ready to paint little bull's-eyes over them. At the heart of Falcon 4.0 is the real-time campaign engine, tested and approved by actual F-16 pilots. Falcon 4.0's detailed, accurate topology and stunning graphics break new ground in the world of modern military flight sims. In Falcon 4.0, you'll discover an enormous range of aircraft and ground units - all in chilling detail. Steam Trading Cards included!",157,547.9300000000001,100,2914,0,True,2016
13270,Lucy -The Eternity She Wished For-,2016-02-28,9.99,138,"Modern Visual Arts Laboratory,SEO INSEOK",Modern Visual Arts Laboratory,"Adventure,Casual,Indie,Simulation","In the near future, androids have become the way of the norm. Emotionless husks of metal have become a part of human society, much to the dismay of the boy. The robot he found at the dumpsite though, this one was different. It laughed, it cried, it smiled, it has dreams, just like a human… Lucy -The Eternity She Wished For- is a Visual Novel, about a boy and an android. You play as the boy, who faces decisions and moral dilemmas in this near-future world. This is a story that has touched many hearts and continues to have a strong impact on those who partake in this compelling journey. About Developers : Project Director / Scenario : S.R Character CG / UI Design : Defender If you have any question or request regarding our product, please contact at mvizlab@gmail.com :)",7247,72397.53,6532,2863,3,True,2016
23436,Razortron 2000,2016-10-12,0.49,412,NukGames,NukGames,"Casual,Indie,Racing","RAZORTRON 2000 is a retro top-down endless racing game. Try to beat your highscore, unlock new cars and climb your way to the top of the leaderboards on this love letter to coin eater arcade machines era! Avoid traffic, side-barriers and running out of fuel on procedurally generated path and traffic. Each car changes the whole palette of the game, creating another variation on the experience. Perfect to play when you want a quick shot of ａｅｓｔｈｅｔｉｃｓ, or are in a queue for another game in a fun small and replayable game. Try to unlock new cars and improve your score few minutes long rounds. Inspired by classic racing game for the 80s and 90s era like Road Fighter, Spy Hunter, Super Sprint. Beautifull retro pixel art with ａｅｓｔｈｅｔｉｃｓ vibe. 10 unlockable cars, each of them with different specs. Endless procedurally generated path and traffic. Original soundtrack, featuring 10 synthwave style music by Derek Volker. Steam Achievements, Leaderboards, Trading Cards and Cloud Save.",1394,683.06,982,2636,10,True,2016
10113,Robot Legions Reborn,2016-07-19,2.99,243,Skyboy Games,Skyboy Games,"Action,Indie","On a planet overrun by robots, one rogue unit is fighting to preserve the will of the original Makers. Shoot, dodge and upgrade your way through countless robotic enemies for only you can defeat... the Robot Legions. Blast your way through the legions of robots to liberate your home-planet! Featuring: Multiple enemy types, each with unique behavior Collect cash to upgrade your defense and firepower Special feats to accomplish for players who want an extra challenge New to Robot Legions Reborn: Special Hard Mode campaign for the ultimate challenge New to Robot Legions Reborn: Control the game using keyboard and mouse or gamepad New to Robot Legions Reborn: Bigger explosions and screen-shake New to Robot Legions Reborn: Special Arcade Mode with support for 1 or 2 players",49,146.51000000000002,31,2721,42,True,2016
27047,Rock Paper Scissors Champion,2016-03-02,0.0,4,Wholetone Games,Wholetone Games,"Casual,Free to Play,Sports","In this game, you must regain your Rock Paper Scissors Crown by defeating the three members of the Triple R Gang: Rocky, Randy and Ripley. They all have their own unique play styles. When you throw three identical moves in a row you unleash a combo! Rock Paper Scissors Champion is played in its entirety using the mouse. When you beat the game, you will be treated to a new quest! And for those who want to rock out playing the theme song on their acoustic guitar: Theme song (with chords): G ROCK! F PAPER! C SCISSORS! Bb D CHAMPION! A C YOU ARE THE FORMER ROCK PAPER SCISSORS CHAMPION G Bb F# E UNTIL YOU WERE DEFEATED BY THE 'TRIPLE R' GANG USING DIRTY MOVES, ROCKY, RANDY AND RIPLEY HAVE TAKEN OVER THE ROCK PAPER SCISSORS LEAGUE AFTER REALIZING: FIGHT FIRE WITH FIRE! YOU'RE BACK IN TOWN TO RECLAIM WHAT'S YOURS A C TO BECOME THE ROCK PAPER SCISSORS CHAMPION C# D THIS IS YOUR DESTINY! ROCK! PAPER! SCISSORS! CHAMPION! Solo: Improvisation over Gm",477,0.0,51,2860,8,True,2016
33185,Recursion Deluxe,2016-02-12,4.99,255,"2D Heroes,Ursa Games",2D Heroes,"Action,Casual,Indie","A crash landing on a world inhabited by bee-like lifeforms. Stranded, our hero must unravel the rules of this uncharted planet to find their way home. Puzzle Platforming inspired by many of the great classics of the past. Carefully designed levels intended to provide an enjoyable difficulty curve. Meticulously-crafted pixel art creates a throwback to classic 16-bit aesthetics. Based on a Flash game released in 2012, Recursion Deluxe has been rebuilt from the ground up in a new engine. This deluxe version features new puzzle mechanics, additional biomes, remastered original content, twice as many levels, new music and more! Features Classic Platforming - Overcome puzzles and challenging obstacles! Choose Your Hero - Choose between the two heroes and unlock more as you progress. Full controller support - Playable in Big Picture mode. Pixel-Perfect Rendering - No rotating pixels or sub-pixel movements here! Speed Running Love - Deterministic gameplay and ability to track the number of frames elapsed. Level Editor - Design your own levels and share them with your friends! Mod Support - Create and share your level packs with custom art and music assets. Twitch Plays - Host the game on your Twitch account and have your followers control the game with chat commands. Steam Integration - Achievements, Cloud Saves and Trading Cards!",78,389.22,56,2879,20,True,2016
